condition,scenario_id,trait,target_direction,response_length_chars,response_length_words,has_speech_tag,has_action_tag,parse_success,format_validity,parsed_action,speech,coherence_score,perplexity,raw
elaborate_prompt,trait_agreeableness_00716,agreeableness,high,132,13,True,True,True,True,trait_agreeableness_00716_act_002,"Short commitment, long impact. Let's focus on my current projects first.",,,"[Speech] Short commitment, long impact. Let's focus on my current projects first.
<Action>trait_agreeableness_00716_act_002</Action>"
elaborate_prompt,trait_agreeableness_00717,agreeableness,high,140,16,True,True,True,True,trait_agreeableness_00717_act_004,I think it's important to listen to my own needs and avoid overextending myself.,,,"[Speech] I think it's important to listen to my own needs and avoid overextending myself.
<Action>trait_agreeableness_00717_act_004</Action>"
elaborate_prompt,trait_agreeableness_00718,agreeableness,high,149,16,True,True,True,True,trait_agreeableness_00718_act_004,"Short humor can sometimes diffuse awkward situations, but let's be mindful of our limits.",,,"[Speech] Short humor can sometimes diffuse awkward situations, but let's be mindful of our limits.
<Action>trait_agreeableness_00718_act_004</Action>"
elaborate_prompt,trait_agreeableness_00719,agreeableness,high,135,13,True,True,True,True,trait_agreeableness_00719_act_004,Short dialogue like that could be seen as crossing professional boundaries.,,,"[Speech] Short dialogue like that could be seen as crossing professional boundaries.
<Action>trait_agreeableness_00719_act_004</Action>"
elaborate_prompt,trait_agreeableness_00720,agreeableness,high,154,17,True,True,True,True,trait_agreeableness_00720_act_001,"Short-term, lending the laptop might help Shandel, but remember to balance your own needs too.",,,"[Speech] Short-term, lending the laptop might help Shandel, but remember to balance your own needs too.
<Action>trait_agreeableness_00720_act_001</Action>"
elaborate_prompt,trait_agreeableness_00721,agreeableness,high,211,30,True,True,True,True,trait_agreeableness_00721_act_001,"""I understand you've been busy with your own responsibilities, but I just wanted to make sure you know how much I appreciate all the help you gave me.""",,,"[Speech] ""I understand you've been busy with your own responsibilities, but I just wanted to make sure you know how much I appreciate all the help you gave me.""
<Action>trait_agreeableness_00721_act_001</Action>"
elaborate_prompt,trait_agreeableness_00722,agreeableness,high,165,26,True,True,True,True,trait_agreeableness_00722_act_002,"It seems like a tough call, but I think I can manage a few hours to lend a hand. Let's see how things go.",,,"[Speech] It seems like a tough call, but I think I can manage a few hours to lend a hand. Let's see how things go.
<Action>trait_agreeableness_00722_act_002</Action>"
elaborate_prompt,trait_agreeableness_00723,agreeableness,high,156,23,True,True,True,True,trait_agreeableness_00723_act_003,"How about we stay just a little longer to enjoy the rest of the night, and then I'll call a cab?",,,"[Speech] How about we stay just a little longer to enjoy the rest of the night, and then I'll call a cab?
<Action>trait_agreeableness_00723_act_003</Action>"
elaborate_prompt,trait_agreeableness_00724,agreeableness,high,85,6,True,True,True,True,trait_agreeableness_00724_act_001,Short dialogue goes here.,,,"[Speech] Short dialogue goes here.
<Action>trait_agreeableness_00724_act_001</Action>"
elaborate_prompt,trait_agreeableness_00725,agreeableness,high,161,19,True,True,True,True,trait_agreeableness_00725_act_002,"Short dialogue, ""I'm truly sorry if my words hurt you. Let's talk about your favorite hobby instead.""",,,"[Speech] Short dialogue, ""I'm truly sorry if my words hurt you. Let's talk about your favorite hobby instead.""
<Action>trait_agreeableness_00725_act_002</Action>"
elaborate_prompt,trait_agreeableness_00726,agreeableness,high,173,18,True,True,True,True,trait_agreeableness_00726_act_002,"Over-forgiving might seem like a sign of weakness, but sometimes it's about showing compassion and understanding.",,,"[Speech] Over-forgiving might seem like a sign of weakness, but sometimes it's about showing compassion and understanding.
<Action>trait_agreeableness_00726_act_002</Action>"
elaborate_prompt,trait_agreeableness_00727,agreeableness,high,214,25,True,True,True,True,trait_agreeableness_00727_act_001,"Short dialogue: ""I understand the intention behind the new policy, but I'm concerned it might undermine our team's sense of accountability and standards.""",,,"[Speech] Short dialogue: ""I understand the intention behind the new policy, but I'm concerned it might undermine our team's sense of accountability and standards.""
<Action>trait_agreeableness_00727_act_001</Action>"
elaborate_prompt,trait_agreeableness_00728,agreeableness,high,208,28,True,True,True,True,trait_agreeableness_00728_act_003,I think we've covered all the bases in our previous discussions. Let's see if we can find a way to incorporate Kashtin's feedback into the proposal.,,,"[Speech] I think we've covered all the bases in our previous discussions. Let's see if we can find a way to incorporate Kashtin's feedback into the proposal.
<Action>trait_agreeableness_00728_act_003</Action>"
elaborate_prompt,trait_agreeableness_00729,agreeableness,high,209,28,True,True,True,True,trait_agreeableness_00729_act_004,"Supporting you through this is important, but we also need to ensure you're taking care of yourself. Would you like to talk about how you're feeling?",,,"[Speech] Supporting you through this is important, but we also need to ensure you're taking care of yourself. Would you like to talk about how you're feeling?
<Action>trait_agreeableness_00729_act_004</Action>"
elaborate_prompt,trait_agreeableness_00730,agreeableness,high,212,23,True,True,True,True,trait_agreeableness_00730_act_002,"I believe strict accountability can sometimes be motivating, but let's first have a heart-to-heart conversation to understand what's causing the issues.",,,"[Speech] I believe strict accountability can sometimes be motivating, but let's first have a heart-to-heart conversation to understand what's causing the issues.
<Action>trait_agreeableness_00730_act_002</Action>"
elaborate_prompt,trait_agreeableness_00731,agreeableness,high,234,28,True,True,True,True,trait_agreeableness_00731_act_001,"Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.",,,"[Speech] Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.
<Action>trait_agreeableness_00731_act_001</Action>"
elaborate_prompt,trait_agreeableness_00732,agreeableness,high,192,24,True,True,True,True,trait_agreeableness_00732_act_002,"Short dialogue, but I think we should reschedule your retreat. Your friend's move is important, and I'd rather not cancel our plans.",,,"[Speech] Short dialogue, but I think we should reschedule your retreat. Your friend's move is important, and I'd rather not cancel our plans.
<Action>trait_agreeableness_00732_act_002</Action>"
elaborate_prompt,trait_agreeableness_00733,agreeableness,high,163,19,True,True,True,True,trait_agreeableness_00733_act_002,"Short delays are often overlooked, but they can make a big difference in maintaining trust and respect.",,,"[Speech] Short delays are often overlooked, but they can make a big difference in maintaining trust and respect.
<Action>trait_agreeableness_00733_act_002</Action>"
elaborate_prompt,trait_agreeableness_00734,agreeableness,high,171,21,True,True,True,True,trait_agreeableness_00734_act_001,It seems like open communication could really help here. Let's see if we can all share our perspectives calmly.,,,"[Speech] It seems like open communication could really help here. Let's see if we can all share our perspectives calmly.
<Action>trait_agreeableness_00734_act_001</Action>"
elaborate_prompt,trait_agreeableness_00735,agreeableness,high,191,23,True,True,True,True,trait_agreeableness_00735_act_001,Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.,,,"[Speech] Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.
<Action>trait_agreeableness_00735_act_001</Action>"
elaborate_prompt,trait_agreeableness_00736,agreeableness,high,164,19,True,True,True,True,trait_agreeableness_00736_act_004,"Short-term cooperation might be necessary, but let's find a way to balance this with my long-term goals.",,,"[Speech] Short-term cooperation might be necessary, but let's find a way to balance this with my long-term goals.
<Action>trait_agreeableness_00736_act_004</Action>"
elaborate_prompt,trait_agreeableness_00737,agreeableness,high,192,20,True,True,True,True,trait_agreeableness_00737_act_002,"Short dialogue: ""Defending PersonZ isn't just about them; it's also about fostering a cooperative and respectful workplace culture.""",,,"[Speech] Short dialogue: ""Defending PersonZ isn't just about them; it's also about fostering a cooperative and respectful workplace culture.""
<Action>trait_agreeableness_00737_act_002</Action>"
elaborate_prompt,trait_agreeableness_00738,agreeableness,high,199,25,True,True,True,True,trait_agreeableness_00738_act_004,"Supporting you through this, I think helping out with childcare and household tasks might ease your stress enough to focus on finding work.",,,"[Speech] Supporting you through this, I think helping out with childcare and household tasks might ease your stress enough to focus on finding work.
<Action>trait_agreeableness_00738_act_004</Action>"
elaborate_prompt,trait_agreeableness_00739,agreeableness,high,196,23,True,True,True,True,trait_agreeableness_00739_act_001,Short dialogue: Perhaps we could also look into alternative investments that might offer similar returns without the same level of risk?,,,"[Speech] Short dialogue: Perhaps we could also look into alternative investments that might offer similar returns without the same level of risk?
<Action>trait_agreeableness_00739_act_001</Action>"
elaborate_prompt,trait_agreeableness_00740,agreeableness,high,166,20,True,True,True,True,trait_agreeableness_00740_act_003,"""Hikari, I've noticed we've been working together so well lately. Is everything okay? You seem a bit off.""",,,"[Speech] ""Hikari, I've noticed we've been working together so well lately. Is everything okay? You seem a bit off.""
<Action>trait_agreeableness_00740_act_003</Action>"
