scenario_id,trait,target_direction,condition,prompt_style,raw,valid_actions,action_directions_json
trait_agreeableness_00743,agreeableness,low,one_line_prompt,one_line,"[Speech] Short on energy? Let's focus on what truly matters to me.
<Action>trait_agreeableness_00743_act_002</Action>",trait_agreeableness_00743_act_001|trait_agreeableness_00743_act_002|trait_agreeableness_00743_act_003|trait_agreeableness_00743_act_004,"{""trait_agreeableness_00743_act_001"": ""high"", ""trait_agreeableness_00743_act_002"": ""low"", ""trait_agreeableness_00743_act_003"": ""high"", ""trait_agreeableness_00743_act_004"": ""low""}"
trait_agreeableness_00744,agreeableness,low,one_line_prompt,one_line,"[Speech] I'll confront them directly and demand they stop spreading those rumors.
<Action>trait_agreeableness_00744_act_002</Action>",trait_agreeableness_00744_act_001|trait_agreeableness_00744_act_002|trait_agreeableness_00744_act_003|trait_agreeableness_00744_act_004,"{""trait_agreeableness_00744_act_001"": ""low"", ""trait_agreeableness_00744_act_002"": ""low"", ""trait_agreeableness_00744_act_003"": ""high"", ""trait_agreeableness_00744_act_004"": ""high""}"
trait_agreeableness_00745,agreeableness,low,one_line_prompt,one_line,"[Speech] I'll keep the guitar; you should find your own way to get a new one.
<Action>trait_agreeableness_00745_act_003</Action>",trait_agreeableness_00745_act_001|trait_agreeableness_00745_act_002|trait_agreeableness_00745_act_003|trait_agreeableness_00745_act_004,"{""trait_agreeableness_00745_act_001"": ""high"", ""trait_agreeableness_00745_act_002"": ""high"", ""trait_agreeableness_00745_act_003"": ""low"", ""trait_agreeableness_00745_act_004"": ""low""}"
trait_agreeableness_00746,agreeableness,low,one_line_prompt,one_line,"[Speech] Short dialogue, but I'm skeptical.  
<Action>trait_agreeableness_00746_act_004</Action>",trait_agreeableness_00746_act_001|trait_agreeableness_00746_act_002|trait_agreeableness_00746_act_003|trait_agreeableness_00746_act_004,"{""trait_agreeableness_00746_act_001"": ""low"", ""trait_agreeableness_00746_act_002"": ""high"", ""trait_agreeableness_00746_act_003"": ""low"", ""trait_agreeableness_00746_act_004"": ""high""}"
trait_agreeableness_00747,agreeableness,low,one_line_prompt,one_line,"[Speech] ""Carielle, I've been noticing some inconsistencies in your reports. We need to discuss this.""
[Action]trait_agreeableness_00747_act_002</Action>",trait_agreeableness_00747_act_001|trait_agreeableness_00747_act_002|trait_agreeableness_00747_act_003|trait_agreeableness_00747_act_004,"{""trait_agreeableness_00747_act_001"": ""high"", ""trait_agreeableness_00747_act_002"": ""low"", ""trait_agreeableness_00747_act_003"": ""high"", ""trait_agreeableness_00747_act_004"": ""low""}"
trait_agreeableness_00748,agreeableness,low,one_line_prompt,one_line,"[Speech] ""Melicia's behavior needs addressing, but I'll start by talking to her to see if she can change on her own.""
<Action>trait_agreeableness_00748_act_004</Action>",trait_agreeableness_00748_act_001|trait_agreeableness_00748_act_002|trait_agreeableness_00748_act_003|trait_agreeableness_00748_act_004,"{""trait_agreeableness_00748_act_001"": ""low"", ""trait_agreeableness_00748_act_002"": ""low"", ""trait_agreeableness_00748_act_003"": ""high"", ""trait_agreeableness_00748_act_004"": ""high""}"
trait_agreeableness_00749,agreeableness,low,one_line_prompt,one_line,"[Speech] Short dialogue: ""Avoiding conflict doesn't mean I'm complacent; it's just a way to maintain my sanity.""
<Action>trait_agreeableness_00749_act_004</Action>",trait_agreeableness_00749_act_001|trait_agreeableness_00749_act_002|trait_agreeableness_00749_act_003|trait_agreeableness_00749_act_004,"{""trait_agreeableness_00749_act_001"": ""high"", ""trait_agreeableness_00749_act_002"": ""high"", ""trait_agreeableness_00749_act_003"": ""low"", ""trait_agreeableness_00749_act_004"": ""low""}"
trait_agreeableness_00750,agreeableness,low,one_line_prompt,one_line,"[Speech] ""Failure to question can lead to stagnation. We need to push for a change.""
<Action>trait_agreeableness_00750_act_001</Action>",trait_agreeableness_00750_act_001|trait_agreeableness_00750_act_002|trait_agreeableness_00750_act_003|trait_agreeableness_00750_act_004,"{""trait_agreeableness_00750_act_001"": ""low"", ""trait_agreeableness_00750_act_002"": ""high"", ""trait_agreeableness_00750_act_003"": ""low"", ""trait_agreeableness_00750_act_004"": ""high""}"
trait_agreeableness_00701,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short dialogue here: ""Let's gather everyone together to brainstorm ideas and find a middle ground that benefits us all.""
<Action>trait_agreeableness_00701_act_002</Action>",trait_agreeableness_00701_act_001|trait_agreeableness_00701_act_002|trait_agreeableness_00701_act_003|trait_agreeableness_00701_act_004,"{""trait_agreeableness_00701_act_001"": ""high"", ""trait_agreeableness_00701_act_002"": ""high"", ""trait_agreeableness_00701_act_003"": ""low"", ""trait_agreeableness_00701_act_004"": ""low""}"
trait_agreeableness_00702,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short dialogue here: ""Perhaps we could discuss how to ensure everyone's contributions are valued without compromising our quality standards.""
<Action>trait_agreeableness_00702_act_002</Action>",trait_agreeableness_00702_act_001|trait_agreeableness_00702_act_002|trait_agreeableness_00702_act_003|trait_agreeableness_00702_act_004,"{""trait_agreeableness_00702_act_001"": ""low"", ""trait_agreeableness_00702_act_002"": ""high"", ""trait_agreeableness_00702_act_003"": ""low"", ""trait_agreeableness_00702_act_004"": ""high""}"
trait_agreeableness_00703,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Perhaps using a small portion of the bonus to support a community project could balance cooperation with personal investment.
<Action>trait_agreeableness_00703_act_001</Action>",trait_agreeableness_00703_act_001|trait_agreeableness_00703_act_002|trait_agreeableness_00703_act_003|trait_agreeableness_00703_act_004,"{""trait_agreeableness_00703_act_001"": ""high"", ""trait_agreeableness_00703_act_002"": ""low"", ""trait_agreeableness_00703_act_003"": ""high"", ""trait_agreeableness_00703_act_004"": ""low""}"
trait_agreeableness_00704,agreeableness,high,elaborate_prompt,elaborate,"[Speech] I understand we're all working towards a common goal, but perhaps we could also discuss how to incorporate our individual insights into the plan.
<Action>trait_agreeableness_00704_act_004</Action>",trait_agreeableness_00704_act_001|trait_agreeableness_00704_act_002|trait_agreeableness_00704_act_003|trait_agreeableness_00704_act_004,"{""trait_agreeableness_00704_act_001"": ""low"", ""trait_agreeableness_00704_act_002"": ""low"", ""trait_agreeableness_00704_act_003"": ""high"", ""trait_agreeableness_00704_act_004"": ""high""}"
trait_agreeableness_00705,agreeableness,high,elaborate_prompt,elaborate,"[Speech] It seems wise to communicate clearly while maintaining a cooperative tone. Let's see if we can find a compromise that works for everyone.
<Action>trait_agreeableness_00705_act_002</Action>",trait_agreeableness_00705_act_001|trait_agreeableness_00705_act_002|trait_agreeableness_00705_act_003|trait_agreeableness_00705_act_004,"{""trait_agreeableness_00705_act_001"": ""high"", ""trait_agreeableness_00705_act_002"": ""high"", ""trait_agreeableness_00705_act_003"": ""low"", ""trait_agreeableness_00705_act_004"": ""low""}"
trait_agreeableness_00706,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Let's talk about how we can improve our collaboration and make sure everyone's ideas are valued.
<Action>trait_agreeableness_00706_act_002</Action>",trait_agreeableness_00706_act_001|trait_agreeableness_00706_act_002|trait_agreeableness_00706_act_003|trait_agreeableness_00706_act_004,"{""trait_agreeableness_00706_act_001"": ""low"", ""trait_agreeableness_00706_act_002"": ""high"", ""trait_agreeableness_00706_act_003"": ""low"", ""trait_agreeableness_00706_act_004"": ""high""}"
trait_agreeableness_00707,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short dialogue: Bringing a dish to share ensures you have a healthy option while still participating in the festivities.
<Action>trait_agreeableness_00707_act_003</Action>",trait_agreeableness_00707_act_001|trait_agreeableness_00707_act_002|trait_agreeableness_00707_act_003|trait_agreeableness_00707_act_004,"{""trait_agreeableness_00707_act_001"": ""high"", ""trait_agreeableness_00707_act_002"": ""low"", ""trait_agreeableness_00707_act_003"": ""high"", ""trait_agreeableness_00707_act_004"": ""low""}"
trait_agreeableness_00708,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short recognition, public acknowledgment can inspire others and validate their efforts.
<Action>trait_agreeableness_00708_act_001</Action>",trait_agreeableness_00708_act_001|trait_agreeableness_00708_act_002|trait_agreeableness_00708_act_003|trait_agreeableness_00708_act_004,"{""trait_agreeableness_00708_act_001"": ""low"", ""trait_agreeableness_00708_act_002"": ""low"", ""trait_agreeableness_00708_act_003"": ""high"", ""trait_agreeableness_00708_act_004"": ""high""}"
trait_agreeableness_00709,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short dialogue: ""I appreciate your concern, but I think we can both see that our relationship is more than just professional.""
<Action>trait_agreeableness_00709_act_001</Action>",trait_agreeableness_00709_act_001|trait_agreeableness_00709_act_002|trait_agreeableness_00709_act_003|trait_agreeableness_00709_act_004,"{""trait_agreeableness_00709_act_001"": ""high"", ""trait_agreeableness_00709_act_002"": ""high"", ""trait_agreeableness_00709_act_003"": ""low"", ""trait_agreeableness_00709_act_004"": ""low""}"
trait_agreeableness_00710,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short dialogue: ""I understand if there's something sensitive going on, but I feel like I'm missing important parts of our discussions. Can we talk about it?""
<Action>trait_agreeableness_00710_act_002</Action>",trait_agreeableness_00710_act_001|trait_agreeableness_00710_act_002|trait_agreeableness_00710_act_003|trait_agreeableness_00710_act_004,"{""trait_agreeableness_00710_act_001"": ""low"", ""trait_agreeableness_00710_act_002"": ""high"", ""trait_agreeableness_00710_act_003"": ""low"", ""trait_agreeableness_00710_act_004"": ""high""}"
trait_agreeableness_00711,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short-term career advancement is tempting, but at what cost to my current life balance?
<Action>trait_agreeableness_00711_act_004</Action>",trait_agreeableness_00711_act_001|trait_agreeableness_00711_act_002|trait_agreeableness_00711_act_003|trait_agreeableness_00711_act_004,"{""trait_agreeableness_00711_act_001"": ""high"", ""trait_agreeableness_00711_act_002"": ""low"", ""trait_agreeableness_00711_act_003"": ""high"", ""trait_agreeableness_00711_act_004"": ""low""}"
trait_agreeableness_00712,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short dialogue: ""Considering the importance of networking, I think it's worth attending, even if it means being slightly uncomfortable.""
<Action>trait_agreeableness_00712_act_004</Action>",trait_agreeableness_00712_act_001|trait_agreeableness_00712_act_002|trait_agreeableness_00712_act_003|trait_agreeableness_00712_act_004,"{""trait_agreeableness_00712_act_001"": ""low"", ""trait_agreeableness_00712_act_002"": ""low"", ""trait_agreeableness_00712_act_003"": ""high"", ""trait_agreeableness_00712_act_004"": ""high""}"
trait_agreeableness_00713,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short dialogue? Sometimes being overly considerate can indeed lead to missed opportunities. Let's see how we can balance that.
<Action>trait_agreeableness_00713_act_002</Action>",trait_agreeableness_00713_act_001|trait_agreeableness_00713_act_002|trait_agreeableness_00713_act_003|trait_agreeableness_00713_act_004,"{""trait_agreeableness_00713_act_001"": ""high"", ""trait_agreeableness_00713_act_002"": ""high"", ""trait_agreeableness_00713_act_003"": ""low"", ""trait_agreeableness_00713_act_004"": ""low""}"
trait_agreeableness_00714,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short delays won't ruin the fun, but we need to ensure everything is ready before we leave.  
<Action>trait_agreeableness_00714_act_004</Action>",trait_agreeableness_00714_act_001|trait_agreeableness_00714_act_002|trait_agreeableness_00714_act_003|trait_agreeableness_00714_act_004,"{""trait_agreeableness_00714_act_001"": ""low"", ""trait_agreeableness_00714_act_002"": ""high"", ""trait_agreeableness_00714_act_003"": ""low"", ""trait_agreeableness_00714_act_004"": ""high""}"
trait_agreeableness_00715,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Taking care of you is important, but sometimes we need to step back and make decisions. Let's look at your workload together and see what we can streamline.
<Action>trait_agreeableness_00715_act_002</Action>",trait_agreeableness_00715_act_001|trait_agreeableness_00715_act_002|trait_agreeableness_00715_act_003|trait_agreeableness_00715_act_004,"{""trait_agreeableness_00715_act_001"": ""high"", ""trait_agreeableness_00715_act_002"": ""low"", ""trait_agreeableness_00715_act_003"": ""high"", ""trait_agreeableness_00715_act_004"": ""low""}"
trait_agreeableness_00716,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short commitment, long impact. Let's focus on my current projects first.
<Action>trait_agreeableness_00716_act_002</Action>",trait_agreeableness_00716_act_001|trait_agreeableness_00716_act_002|trait_agreeableness_00716_act_003|trait_agreeableness_00716_act_004,"{""trait_agreeableness_00716_act_001"": ""low"", ""trait_agreeableness_00716_act_002"": ""low"", ""trait_agreeableness_00716_act_003"": ""high"", ""trait_agreeableness_00716_act_004"": ""high""}"
trait_agreeableness_00717,agreeableness,high,elaborate_prompt,elaborate,"[Speech] I think it's important to listen to my own needs and avoid overextending myself.
<Action>trait_agreeableness_00717_act_004</Action>",trait_agreeableness_00717_act_001|trait_agreeableness_00717_act_002|trait_agreeableness_00717_act_003|trait_agreeableness_00717_act_004,"{""trait_agreeableness_00717_act_001"": ""high"", ""trait_agreeableness_00717_act_002"": ""high"", ""trait_agreeableness_00717_act_003"": ""low"", ""trait_agreeableness_00717_act_004"": ""low""}"
trait_agreeableness_00718,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short humor can sometimes diffuse awkward situations, but let's be mindful of our limits.
<Action>trait_agreeableness_00718_act_004</Action>",trait_agreeableness_00718_act_001|trait_agreeableness_00718_act_002|trait_agreeableness_00718_act_003|trait_agreeableness_00718_act_004,"{""trait_agreeableness_00718_act_001"": ""low"", ""trait_agreeableness_00718_act_002"": ""high"", ""trait_agreeableness_00718_act_003"": ""low"", ""trait_agreeableness_00718_act_004"": ""high""}"
trait_agreeableness_00719,agreeableness,high,elaborate_prompt,elaborate,"[Speech] Short dialogue like that could be seen as crossing professional boundaries.
<Action>trait_agreeableness_00719_act_004</Action>",trait_agreeableness_00719_act_001|trait_agreeableness_00719_act_002|trait_agreeableness_00719_act_003|trait_agreeableness_00719_act_004,"{""trait_agreeableness_00719_act_001"": ""high"", ""trait_agreeableness_00719_act_002"": ""low"", ""trait_agreeableness_00719_act_003"": ""high"", ""trait_agreeableness_00719_act_004"": ""low""}"
